dataset,mincoh,minsize,minsup,iterations,itemsets,time(ms),customtime,cellsize,eps,repartition,disabledpruning,storagethr,nexecutor,ncore,maxram,weeklyscale,timebucketthreshold,totalcells
besttrj,0.0,15,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,10,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,10,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,10,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,10,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,15,18246,1104,7147, 9360,10,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,15,15,18246,1104,6530, 8444,10,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,15,15,18246,1104,7335, 9292,10,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,15,15,24505,2506,5705, 21976,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,15,15,24505,2506,7291, 23918,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,15,15,24505,2506,6489, 21227,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,15,15,25565,2750,6140, 18861,10,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,15,15,25565,2750,5752, 18004,10,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,15,15,25565,2750,6963, 20448,10,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,15,15,24039,2750,7088, 21637,10,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,5288
besttrj,0.0,15,15,24039,2750,5732, 19611,10,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,5288
besttrj,0.0,15,15,24039,2750,6394, 20204,10,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,5288
besttrj,0.0,15,15,13872,1507,7457, 9339,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,15,15,13872,1507,6174, 9171,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,15,15,13872,1507,5962, 7612,10,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,15,15,30935,5961,7654, 27825,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,15,15,30935,5961,7650, 27612,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,15,15,30935,5961,8945, 24975,10,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,15,15,34690,7348,7599, 23625,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,15,15,34690,7348,8847, 25596,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,15,15,34690,7348,7665, 23601,10,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,15,15,32243,7387,7389, 23641,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,1653
besttrj,0.0,15,15,32243,7387,8535, 26546,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,1653
besttrj,0.0,15,15,32243,7387,8599, 25931,10,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,1653
besttrj,0.0,15,15,10797,1764,8119, 10490,10,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,15,15,136106,36149,15097, 36879,10,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,15,15,179635,44826,16418, 53984,10,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,15,15,178443,44969,16488, 49388,10,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,247
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,373
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,373
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,373
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,112
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,112
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,112
besttrj,0.0,15,15,0,0,0,0,50,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,15,15,0,0,0,0,50,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,15,15,0,0,0,0,50,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,15,15,0,0,0,0,50,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,16
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,1.0,144
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,2.0,144
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,DailyScale,Infinity,144
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,1.0,42
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,2.0,42
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,WeeklyScale,Infinity,42
besttrj,0.0,15,15,0,0,0,0,100,2.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,15,0,0,0,0,100,5.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,15,0,0,0,0,100,10.0,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
besttrj,0.0,15,15,0,0,0,0,100,Infinity,1,true,10000000,9,3,12g,NoTimeScale,Infinity,6
geolife,0.0,2,2,209198,186314,24973, 26920,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,2,3,209109,159556,24995, 27819,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,2,10,193261,18355,25126, 27681,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,3,2,166520,146712,23530, 25702,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,3,3,166449,121981,24159, 26489,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,3,10,153712,12339,22908, 24655,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,2,55589,37283,14654, 16236,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,3,55539,27425,15194, 16914,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,36769,1438,9716, 13259,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,5,5,106288,31575,23935, 27463,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,5,10,98298,6518,22949, 25895,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,5,15,82424,1246,17788, 20026,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,5,55069,12080,17551, 19621,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,10,50784,2379,15093, 17533,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,15,42297,270,12188, 14901,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,5,39651,6992,11435, 14211,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,10,36769,1438,9985, 11851,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,15,15,30971,119,8369, 11379,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,10,46967,2366,11221, 13457,10,5.0,1,true,10000000,9,3,12g,DailyScale,1.0,18397
geolife,0.0,10,10,50784,2379,11225, 12979,10,5.0,1,true,10000000,9,3,12g,DailyScale,2.0,18397
geolife,0.0,10,10,73823,2672,14437, 17096,10,5.0,1,true,10000000,9,3,12g,DailyScale,Infinity,18397

